0.000000	5761282.237441	3326277.850664	0.000000	-0.000000	0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000000	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000000	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000000	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000000	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000001	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000001	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000002	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000002	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000004	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000006	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000008	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000010	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000020	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000030	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000040	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000050	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000099	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000149	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000199	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000249	-0.000000	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000498	-0.000001	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000746	-0.000001	-0.000000	7740.600044
0.000000	5761282.237441	3326277.850664	0.000995	-0.000001	-0.000001	7740.600044
0.000000	5761282.237441	3326277.850664	0.001244	-0.000001	-0.000001	7740.600044
0.000000	5761282.237441	3326277.850664	0.002488	-0.000003	-0.000001	7740.600044
0.000000	5761282.237441	3326277.850664	0.003732	-0.000004	-0.000002	7740.600044
0.000001	5761282.237441	3326277.850664	0.004976	-0.000005	-0.000003	7740.600044
0.000001	5761282.237441	3326277.850664	0.006220	-0.000006	-0.000004	7740.600044
0.000002	5761282.237441	3326277.850664	0.012441	-0.000013	-0.000007	7740.600044
0.000002	5761282.237441	3326277.850664	0.018661	-0.000019	-0.000011	7740.600044
0.000003	5761282.237441	3326277.850664	0.024882	-0.000025	-0.000014	7740.600044
0.000004	5761282.237441	3326277.850664	0.031102	-0.000031	-0.000018	7740.600044
0.000008	5761282.237441	3326277.850664	0.062204	-0.000063	-0.000036	7740.600044
0.000012	5761282.237441	3326277.850664	0.093306	-0.000094	-0.000054	7740.600044
0.000016	5761282.237441	3326277.850664	0.124408	-0.000125	-0.000072	7740.600044
0.000020	5761282.237441	3326277.850664	0.155511	-0.000157	-0.000090	7740.600044
0.000040	5761282.237441	3326277.850664	0.311021	-0.000313	-0.000181	7740.600044
0.000060	5761282.237441	3326277.850664	0.466532	-0.000470	-0.000271	7740.600044
0.000080	5761282.237441	3326277.850664	0.622042	-0.000627	-0.000362	7740.600044
0.000100	5761282.237441	3326277.850664	0.777553	-0.000784	-0.000452	7740.600044
0.000201	5761282.237440	3326277.850664	1.555106	-0.001567	-0.000905	7740.600044
0.000301	5761282.237440	3326277.850664	2.332659	-0.002351	-0.001357	7740.600044
0.000402	5761282.237440	3326277.850663	3.110212	-0.003134	-0.001809	7740.600044
0.000502	5761282.237440	3326277.850663	3.887765	-0.003918	-0.002262	7740.600044
0.001005	5761282.237437	3326277.850661	7.775531	-0.007835	-0.004524	7740.600044
0.001507	5761282.237432	3326277.850659	11.663296	-0.011753	-0.006785	7740.600044
0.002009	5761282.237425	3326277.850655	15.551061	-0.015670	-0.009047	7740.600044
0.002511	5761282.237416	3326277.850650	19.438827	-0.019588	-0.011309	7740.600044
0.005023	5761282.237342	3326277.850607	38.877653	-0.039176	-0.022618	7740.600044
0.007534	5761282.237219	3326277.850536	58.316480	-0.058764	-0.033927	7740.600044
0.010045	5761282.237047	3326277.850437	77.755307	-0.078351	-0.045236	7740.600044
0.012556	5761282.236826	3326277.850309	97.194133	-0.097939	-0.056545	7740.600043
0.025113	5761282.234981	3326277.849244	194.388267	-0.195879	-0.113091	7740.600041
0.037669	5761282.231907	3326277.847469	291.582400	-0.293818	-0.169636	7740.600037
0.050226	5761282.227603	3326277.844984	388.776533	-0.391757	-0.226181	7740.600031
0.062782	5761282.222069	3326277.841789	485.970667	-0.489696	-0.282726	7740.600023
0.125564	5761282.175952	3326277.815163	971.941331	-0.979393	-0.565453	7740.599961
0.188346	5761282.099092	3326277.770788	1457.911990	-1.469089	-0.848179	7740.599858
0.251128	5761281.991488	3326277.708663	1943.882641	-1.958785	-1.130905	7740.599714
0.313910	5761281.853139	3326277.628787	2429.853282	-2.448481	-1.413631	7740.599528
0.627820	5761280.700234	3326276.963157	4859.706239	-4.896962	-2.827262	7740.597979
0.941731	5761278.778726	3326275.853774	7289.558549	-7.345443	-4.240893	7740.595397
1.255641	5761276.088615	3326274.300638	9719.409886	-9.793922	-5.654523	7740.591783
1.569551	5761272.629902	3326272.303749	12149.259926	-12.242400	-7.068153	7740.587136
2.374847	5761260.242016	3326265.151599	18382.717195	-18.523645	-10.694631	7740.570492
3.180143	5761242.795874	3326255.079065	24616.158324	-24.804874	-14.321100	7740.547052
3.985439	5761220.291493	3326242.086154	30849.577841	-31.086080	-17.947557	7740.516816
4.790735	5761192.728892	3326226.172879	37082.970273	-37.367260	-21.573998	7740.479784
5.797586	5761151.152097	3326202.168506	44876.454624	-45.220492	-26.108063	7740.423924
6.804437	5761101.668298	3326173.599020	52669.877384	-53.073661	-30.642093	7740.357439
7.811289	5761044.277560	3326140.464463	60463.227857	-60.926758	-35.176080	7740.280332
8.818140	5760978.979964	3326102.764878	68256.495345	-68.779771	-39.710019	7740.192601
9.955671	5760895.694636	3326054.680072	77061.144312	-77.651919	-44.832356	7740.080702
11.093202	5760802.317038	3326000.768490	85865.658278	-86.523931	-49.954615	7739.955245
12.230734	5760698.847334	3325941.030229	94670.021820	-95.395792	-55.076786	7739.816227
13.368265	5760585.285704	3325875.465391	103474.219514	-104.267485	-60.198861	7739.663651
14.604521	5760450.424704	3325797.603357	113042.316394	-113.908934	-65.765354	7739.482458
15.840777	5760303.644547	3325712.859793	122610.179373	-123.550147	-71.331711	7739.285251
17.077034	5760144.945536	3325621.234877	132177.788656	-133.191105	-76.897920	7739.072030
18.313290	5759974.328000	3325522.728796	141745.124445	-142.831787	-82.463971	7738.842796
19.629894	5759779.516332	3325410.254227	151933.944840	-153.098718	-88.391586	7738.581055
20.946498	5759571.187415	3325289.975471	162122.408671	-163.365290	-94.318994	7738.301154
22.263102	5759349.341740	3325161.892811	172310.492028	-173.631478	-100.246181	7738.003092
23.579705	5759113.979827	3325026.006547	182498.171001	-183.897259	-106.173132	7737.686870
24.964606	5758851.823378	3324874.650450	193213.856740	-194.695095	-112.407265	7737.334649
