0.000000	5637762.952288	3254963.958131	0.000000	-0.000000	0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000000	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000000	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000000	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000000	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000001	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000001	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000002	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000002	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000004	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000006	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000008	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000010	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000020	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000030	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000040	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000050	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000099	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000149	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000199	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000249	-0.000000	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000498	-0.000001	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000746	-0.000001	-0.000000	8018.173465
0.000000	5637762.952288	3254963.958131	0.000995	-0.000001	-0.000001	8018.173465
0.000000	5637762.952288	3254963.958131	0.001244	-0.000001	-0.000001	8018.173465
0.000000	5637762.952288	3254963.958131	0.002488	-0.000003	-0.000001	8018.173465
0.000000	5637762.952288	3254963.958131	0.003732	-0.000004	-0.000002	8018.173465
0.000001	5637762.952288	3254963.958131	0.004976	-0.000005	-0.000003	8018.173465
0.000001	5637762.952288	3254963.958131	0.006220	-0.000006	-0.000004	8018.173465
0.000002	5637762.952288	3254963.958131	0.012441	-0.000013	-0.000007	8018.173465
0.000002	5637762.952288	3254963.958131	0.018661	-0.000019	-0.000011	8018.173465
0.000003	5637762.952288	3254963.958131	0.024882	-0.000025	-0.000015	8018.173465
0.000004	5637762.952288	3254963.958131	0.031102	-0.000032	-0.000018	8018.173465
0.000008	5637762.952288	3254963.958131	0.062204	-0.000063	-0.000036	8018.173465
0.000012	5637762.952288	3254963.958131	0.093306	-0.000095	-0.000055	8018.173465
0.000016	5637762.952288	3254963.958131	0.124408	-0.000126	-0.000073	8018.173465
0.000019	5637762.952288	3254963.958131	0.155511	-0.000158	-0.000091	8018.173465
0.000039	5637762.952288	3254963.958131	0.311021	-0.000316	-0.000182	8018.173465
0.000058	5637762.952288	3254963.958131	0.466532	-0.000474	-0.000274	8018.173465
0.000078	5637762.952288	3254963.958131	0.622042	-0.000632	-0.000365	8018.173465
0.000097	5637762.952288	3254963.958131	0.777553	-0.000790	-0.000456	8018.173465
0.000194	5637762.952288	3254963.958130	1.555106	-0.001580	-0.000912	8018.173465
0.000291	5637762.952287	3254963.958130	2.332659	-0.002370	-0.001368	8018.173465
0.000388	5637762.952287	3254963.958130	3.110212	-0.003160	-0.001824	8018.173465
0.000485	5637762.952287	3254963.958130	3.887765	-0.003949	-0.002280	8018.173465
0.000970	5637762.952284	3254963.958128	7.775531	-0.007899	-0.004560	8018.173465
0.001455	5637762.952279	3254963.958126	11.663296	-0.011848	-0.006841	8018.173465
0.001939	5637762.952272	3254963.958122	15.551061	-0.015798	-0.009121	8018.173465
0.002424	5637762.952264	3254963.958117	19.438827	-0.019747	-0.011401	8018.173465
0.004849	5637762.952192	3254963.958075	38.877653	-0.039495	-0.022802	8018.173465
0.007273	5637762.952072	3254963.958006	58.316480	-0.059242	-0.034204	8018.173465
0.009697	5637762.951905	3254963.957909	77.755307	-0.078990	-0.045605	8018.173465
0.012122	5637762.951689	3254963.957785	97.194133	-0.098737	-0.057006	8018.173464
0.024243	5637762.949894	3254963.956749	194.388267	-0.197474	-0.114012	8018.173462
0.036365	5637762.946902	3254963.955021	291.582400	-0.296211	-0.171018	8018.173458
0.048487	5637762.942713	3254963.952602	388.776533	-0.394949	-0.228024	8018.173452
0.060609	5637762.937327	3254963.949493	485.970667	-0.493686	-0.285030	8018.173444
0.121217	5637762.892444	3254963.923580	971.941331	-0.987372	-0.570059	8018.173380
0.181826	5637762.817640	3254963.880392	1457.911990	-1.481057	-0.855089	8018.173274
0.242435	5637762.712915	3254963.819928	1943.882641	-1.974743	-1.140119	8018.173125
0.303043	5637762.578267	3254963.742190	2429.853282	-2.468429	-1.425148	8018.172933
0.606086	5637761.456206	3254963.094368	4859.706242	-4.936858	-2.850296	8018.171338
0.909130	5637759.586105	3254962.014664	7289.558557	-7.405286	-4.275444	8018.168678
1.212173	5637756.967963	3254960.503079	9719.409905	-9.873712	-5.700591	8018.164954
1.515216	5637753.601781	3254958.559613	12149.259963	-12.342138	-7.125737	8018.160167
2.285934	5637741.670246	3254951.670938	18328.996199	-18.619980	-10.750250	8018.143197
3.056653	5637724.900270	3254941.988788	24508.716705	-24.897803	-14.374753	8018.119347
3.827371	5637703.291870	3254929.513172	30688.416177	-31.175602	-17.999242	8018.088615
4.598089	5637676.845067	3254914.244104	36868.089311	-37.453370	-21.623713	8018.051001
5.560301	5637637.036328	3254891.260518	44583.125045	-45.290866	-26.148694	8017.994385
6.522513	5637589.686292	3254863.922961	52298.101141	-53.128292	-30.673634	8017.927042
7.484724	5637534.795031	3254832.231477	60013.007279	-60.965636	-35.198527	8017.848975
8.446936	5637472.362630	3254796.186114	67727.833140	-68.802887	-39.723365	8017.760182
9.533617	5637392.786766	3254750.242967	76440.519753	-77.653817	-44.833452	8017.647008
10.620298	5637303.592847	3254698.746834	85153.075950	-86.504594	-49.943451	8017.520155
11.706979	5637204.781047	3254641.697815	93865.486865	-95.355201	-55.053351	8017.379624
12.793659	5637096.351562	3254579.096022	102577.737636	-104.205622	-60.163144	8017.225414
13.974431	5636967.631057	3254504.779204	112044.142753	-113.822127	-65.715235	8017.042347
15.155203	5636827.555810	3254423.906722	121510.322175	-123.438368	-71.267175	8016.843131
16.335974	5636676.126146	3254336.478765	130976.256836	-133.054323	-76.818949	8016.627768
17.516746	5636513.342416	3254242.495535	140441.927669	-142.669970	-82.370545	8016.396257
18.774134	5636327.513476	3254135.207146	150521.487061	-152.909184	-88.282159	8016.131973
20.031522	5636128.810116	3254020.485708	160600.702634	-163.147997	-94.193540	8015.849379
21.288911	5635917.232858	3253898.331521	170679.551367	-173.386382	-100.104674	8015.548478
22.546299	5635692.782258	3253768.744907	180758.010241	-183.624311	-106.015545	8015.229270
23.868833	5635442.812344	3253624.424710	191358.192393	-194.392150	-112.232360	8014.873770
25.191368	5635178.601964	3253471.882776	201957.890992	-205.159425	-118.448849	8014.498019
26.513902	5634900.151886	3253311.119548	212557.079258	-215.926104	-124.664994	8014.102019
27.836436	5634607.462918	3253142.135494	223155.730412	-226.692155	-130.880777	8013.685772
29.215973	5634286.986962	3252957.108614	234210.594120	-237.921532	-137.364061	8013.230009
30.595510	5633951.020179	3252763.138101	245264.813893	-249.150158	-143.846911	8012.752219
31.975047	5633599.563632	3252560.224569	256318.359345	-260.377996	-150.329306	8012.252404
33.354584	5633232.618431	3252348.368659	267371.200092	-271.605010	-156.811226	8011.730565
34.785004	5632835.783704	3252119.256022	278830.944140	-283.245222	-163.531705	8011.166224
36.215425	5632422.299261	3251880.530668	290289.864011	-294.884471	-170.251629	8010.578209
37.645846	5631992.166508	3251632.193407	301747.925844	-306.522718	-176.970974	8009.966523
39.076266	5631545.386907	3251374.245084	313205.095781	-318.159923	-183.689717	8009.331169
